team_a_name,team_b_name,team_a_wins,team_a_losses,team_b_wins,team_b_losses
team_15,team_5,1,0,0,1
team_15,team_6,1,0,0,1
team_15,team_7,1,0,0,1
team_15,team_9,1,0,0,1
team_3,team_4,0,1,1,0
team_3,team_5,1,0,0,1
team_3,team_6,1,0,0,1
team_3,team_7,0,1,1,0
team_3,team_9,0,1,1,0
team_4,team_5,1,0,0,1
team_4,team_6,0,1,1,0
team_4,team_7,0,1,1,0
team_4,team_9,1,0,0,1
team_5,team_6,0,1,1,0
team_5,team_7,1,0,0,1
team_5,team_9,1,0,0,1
team_6,team_7,0,1,1,0
team_6,team_9,0,1,1,0
team_7,team_9,0,1,1,0
iron_crown_specs,manaphy,5,0,0,5
iron_crown_specs,mexican_webs,4,1,1,4
iron_crown_specs,sand,1,4,4,1
iron_crown_specs,scarf_latios,4,1,1,4
iron_crown_specs,team_0,1,4,4,1
iron_crown_specs,team_10,5,0,0,5
iron_crown_specs,team_13,3,2,2,3
iron_crown_specs,team_14,5,0,0,5
iron_crown_specs,team_15,3,2,2,3
iron_crown_specs,manaphy,3,2,2,3
iron_crown_specs,mexican_webs,2,3,3,2
iron_crown_specs,sand,2,3,3,2
iron_crown_specs,team_0,3,2,2,3
iron_crown_specs,team_15,3,2,2,3
iron_crown_specs,team_4,5,5,5,5
iron_crown_specs,team_7,4,6,6,4
manaphy,mexican_webs,6,4,4,6
manaphy,sand,6,4,4,6
manaphy,team_0,6,4,4,6
manaphy,team_15,0,10,10,0
manaphy,team_4,2,8,8,2
manaphy,team_7,6,4,4,6
mexican_webs,sand,6,4,4,6
mexican_webs,team_0,1,9,9,1
mexican_webs,team_15,10,0,0,10
mexican_webs,team_4,4,6,6,4
mexican_webs,team_7,3,7,7,3
sand,team_0,2,8,8,2
sand,team_15,9,1,1,9
sand,team_4,5,5,5,5
sand,team_7,8,2,2,8
team_0,team_15,10,0,0,10
team_0,team_4,2,8,8,2
team_0,team_7,6,4,4,6
team_15,team_4,2,8,8,2
team_15,team_7,6,4,4,6
team_4,team_7,3,7,7,3
BAL_Deoxys-S_Boot_Spam_by_CTC,BAL_Nasty_Plot_Hydrapple_by_LOOR,18,7,7,18
BAL_Deoxys-S_Boot_Spam_by_CTC,BAL_Nasty_Plot_Tornadus-T_Assault_Vest_Zamazenta_by_MAVERICK_SHOOTERS,10,15,15,10
BAL_Deoxys-S_Boot_Spam_by_CTC,BAL_Offensive_Zapdos_Boots_Rillaboom_Hazard_Stack_by_xavgb,6,19,19,6
BAL_Deoxys-S_Boot_Spam_by_CTC,BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,9,16,16,9
BAL_Deoxys-S_Boot_Spam_by_CTC,BAL_Swords_Dance_Gliscor_Knock_Off_Walking_Wake_Balance_by_Finchinator,12,13,13,12
BAL_Deoxys-S_Boot_Spam_by_CTC,BO_Double_Choice_Band_BO_by_Storm_Zone,9,16,16,9
BAL_Deoxys-S_Boot_Spam_by_CTC,BO_Enamorus_Lokix_BO_by_haxrme_and_Pkel_SweeTforU,8,17,17,8
BAL_Deoxys-S_Boot_Spam_by_CTC,BO_Garganacl_Iron_Treads_BO_by_Attribute,13,12,12,13
BAL_Deoxys-S_Boot_Spam_by_CTC,BO_Latios_Tera_Blast_Scizor_Hazard_Stack_by_Pinkacross,8,2,2,8
BAL_Deoxys-S_Boot_Spam_by_CTC,BO_Metal_Coat_Gholdengo_Tera_Blast_Flying_Dragonite_by_xavgb,6,4,4,6
BAL_Deoxys-S_Boot_Spam_by_CTC,BO_Weezing-Galar_Choice_Specs_Iron_Crown_BO_by_ima,7,3,3,7
BAL_Deoxys-S_Boot_Spam_by_CTC,OFF_Ceruledge_Darkrai_Veil_by_oldspicemike,8,2,2,8
BAL_Deoxys-S_Boot_Spam_by_CTC,OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,1,9,9,1
BAL_Deoxys-S_Boot_Spam_by_CTC,OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,9,1,1,9
BAL_Deoxys-S_Boot_Spam_by_CTC,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,6,4,4,6
BAL_Deoxys-S_Boot_Spam_by_CTC,OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,3,7,7,3
BAL_Deoxys-S_Boot_Spam_by_CTC,OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,4,6,6,4
BAL_Deoxys-S_Boot_Spam_by_CTC,STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,9,1,1,9
BAL_Nasty_Plot_Hydrapple_by_LOOR,BAL_Nasty_Plot_Tornadus-T_Assault_Vest_Zamazenta_by_MAVERICK_SHOOTERS,4,6,6,4
BAL_Nasty_Plot_Hydrapple_by_LOOR,BAL_Offensive_Zapdos_Boots_Rillaboom_Hazard_Stack_by_xavgb,5,5,5,5
BAL_Nasty_Plot_Hydrapple_by_LOOR,BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,6,4,4,6
BAL_Nasty_Plot_Hydrapple_by_LOOR,BAL_Swords_Dance_Gliscor_Knock_Off_Walking_Wake_Balance_by_Finchinator,4,6,6,4
BAL_Nasty_Plot_Hydrapple_by_LOOR,BO_Double_Choice_Band_BO_by_Storm_Zone,5,5,5,5
BAL_Nasty_Plot_Hydrapple_by_LOOR,BO_Enamorus_Lokix_BO_by_haxrme_and_Pkel_SweeTforU,5,5,5,5
BAL_Nasty_Plot_Hydrapple_by_LOOR,BO_Garganacl_Iron_Treads_BO_by_Attribute,9,1,1,9
BAL_Nasty_Plot_Hydrapple_by_LOOR,BO_Latios_Tera_Blast_Scizor_Hazard_Stack_by_Pinkacross,7,3,3,7
BAL_Nasty_Plot_Hydrapple_by_LOOR,BO_Metal_Coat_Gholdengo_Tera_Blast_Flying_Dragonite_by_xavgb,8,2,2,8
BAL_Nasty_Plot_Hydrapple_by_LOOR,BO_Weezing-Galar_Choice_Specs_Iron_Crown_BO_by_ima,6,4,4,6
BAL_Nasty_Plot_Hydrapple_by_LOOR,OFF_Ceruledge_Darkrai_Veil_by_oldspicemike,6,4,4,6
BAL_Nasty_Plot_Hydrapple_by_LOOR,OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,1,9,9,1
BAL_Nasty_Plot_Hydrapple_by_LOOR,OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,5,5,5,5
BAL_Nasty_Plot_Hydrapple_by_LOOR,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,5,5,5,5
BAL_Nasty_Plot_Hydrapple_by_LOOR,OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,3,7,7,3
BAL_Nasty_Plot_Hydrapple_by_LOOR,OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,7,3,3,7
BAL_Nasty_Plot_Hydrapple_by_LOOR,STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,8,2,2,8
BAL_Nasty_Plot_Tornadus-T_Assault_Vest_Zamazenta_by_MAVERICK_SHOOTERS,BAL_Offensive_Zapdos_Boots_Rillaboom_Hazard_Stack_by_xavgb,3,7,7,3
BAL_Nasty_Plot_Tornadus-T_Assault_Vest_Zamazenta_by_MAVERICK_SHOOTERS,BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,5,5,5,5
BAL_Nasty_Plot_Tornadus-T_Assault_Vest_Zamazenta_by_MAVERICK_SHOOTERS,BAL_Swords_Dance_Gliscor_Knock_Off_Walking_Wake_Balance_by_Finchinator,5,5,5,5
BAL_Nasty_Plot_Tornadus-T_Assault_Vest_Zamazenta_by_MAVERICK_SHOOTERS,BO_Double_Choice_Band_BO_by_Storm_Zone,5,5,5,5
BAL_Nasty_Plot_Tornadus-T_Assault_Vest_Zamazenta_by_MAVERICK_SHOOTERS,BO_Enamorus_Lokix_BO_by_haxrme_and_Pkel_SweeTforU,5,5,5,5
BAL_Nasty_Plot_Tornadus-T_Assault_Vest_Zamazenta_by_MAVERICK_SHOOTERS,BO_Garganacl_Iron_Treads_BO_by_Attribute,0,10,10,0
BAL_Nasty_Plot_Tornadus-T_Assault_Vest_Zamazenta_by_MAVERICK_SHOOTERS,BO_Latios_Tera_Blast_Scizor_Hazard_Stack_by_Pinkacross,3,7,7,3
BAL_Nasty_Plot_Tornadus-T_Assault_Vest_Zamazenta_by_MAVERICK_SHOOTERS,BO_Metal_Coat_Gholdengo_Tera_Blast_Flying_Dragonite_by_xavgb,10,0,0,10
BAL_Nasty_Plot_Tornadus-T_Assault_Vest_Zamazenta_by_MAVERICK_SHOOTERS,BO_Weezing-Galar_Choice_Specs_Iron_Crown_BO_by_ima,8,2,2,8
BAL_Nasty_Plot_Tornadus-T_Assault_Vest_Zamazenta_by_MAVERICK_SHOOTERS,OFF_Ceruledge_Darkrai_Veil_by_oldspicemike,5,5,5,5
BAL_Nasty_Plot_Tornadus-T_Assault_Vest_Zamazenta_by_MAVERICK_SHOOTERS,OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,2,8,8,2
BAL_Nasty_Plot_Tornadus-T_Assault_Vest_Zamazenta_by_MAVERICK_SHOOTERS,OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,7,3,3,7
BAL_Nasty_Plot_Tornadus-T_Assault_Vest_Zamazenta_by_MAVERICK_SHOOTERS,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,6,4,4,6
BAL_Nasty_Plot_Tornadus-T_Assault_Vest_Zamazenta_by_MAVERICK_SHOOTERS,OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,3,7,7,3
BAL_Nasty_Plot_Tornadus-T_Assault_Vest_Zamazenta_by_MAVERICK_SHOOTERS,OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,5,5,5,5
BAL_Nasty_Plot_Tornadus-T_Assault_Vest_Zamazenta_by_MAVERICK_SHOOTERS,STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,3,7,7,3
BAL_Offensive_Zapdos_Boots_Rillaboom_Hazard_Stack_by_xavgb,BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,2,8,8,2
BAL_Offensive_Zapdos_Boots_Rillaboom_Hazard_Stack_by_xavgb,BAL_Swords_Dance_Gliscor_Knock_Off_Walking_Wake_Balance_by_Finchinator,4,6,6,4
BAL_Offensive_Zapdos_Boots_Rillaboom_Hazard_Stack_by_xavgb,BO_Double_Choice_Band_BO_by_Storm_Zone,4,6,6,4
BAL_Offensive_Zapdos_Boots_Rillaboom_Hazard_Stack_by_xavgb,BO_Enamorus_Lokix_BO_by_haxrme_and_Pkel_SweeTforU,5,5,5,5
BAL_Offensive_Zapdos_Boots_Rillaboom_Hazard_Stack_by_xavgb,BO_Garganacl_Iron_Treads_BO_by_Attribute,3,7,7,3
BAL_Offensive_Zapdos_Boots_Rillaboom_Hazard_Stack_by_xavgb,BO_Latios_Tera_Blast_Scizor_Hazard_Stack_by_Pinkacross,8,2,2,8
BAL_Offensive_Zapdos_Boots_Rillaboom_Hazard_Stack_by_xavgb,BO_Metal_Coat_Gholdengo_Tera_Blast_Flying_Dragonite_by_xavgb,4,6,6,4
BAL_Offensive_Zapdos_Boots_Rillaboom_Hazard_Stack_by_xavgb,BO_Weezing-Galar_Choice_Specs_Iron_Crown_BO_by_ima,1,9,9,1
BAL_Offensive_Zapdos_Boots_Rillaboom_Hazard_Stack_by_xavgb,OFF_Ceruledge_Darkrai_Veil_by_oldspicemike,4,6,6,4
BAL_Offensive_Zapdos_Boots_Rillaboom_Hazard_Stack_by_xavgb,OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,3,7,7,3
BAL_Offensive_Zapdos_Boots_Rillaboom_Hazard_Stack_by_xavgb,OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,6,4,4,6
BAL_Offensive_Zapdos_Boots_Rillaboom_Hazard_Stack_by_xavgb,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,5,5,5,5
BAL_Offensive_Zapdos_Boots_Rillaboom_Hazard_Stack_by_xavgb,OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,3,7,7,3
BAL_Offensive_Zapdos_Boots_Rillaboom_Hazard_Stack_by_xavgb,OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,2,8,8,2
BAL_Offensive_Zapdos_Boots_Rillaboom_Hazard_Stack_by_xavgb,STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,8,2,2,8
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,BAL_Swords_Dance_Gliscor_Knock_Off_Walking_Wake_Balance_by_Finchinator,3,7,7,3
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,BO_Double_Choice_Band_BO_by_Storm_Zone,7,3,3,7
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,BO_Enamorus_Lokix_BO_by_haxrme_and_Pkel_SweeTforU,6,4,4,6
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,BO_Garganacl_Iron_Treads_BO_by_Attribute,7,3,3,7
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,BO_Latios_Tera_Blast_Scizor_Hazard_Stack_by_Pinkacross,10,0,0,10
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,BO_Metal_Coat_Gholdengo_Tera_Blast_Flying_Dragonite_by_xavgb,9,1,1,9
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,BO_Weezing-Galar_Choice_Specs_Iron_Crown_BO_by_ima,6,4,4,6
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,OFF_Ceruledge_Darkrai_Veil_by_oldspicemike,5,5,5,5
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,6,4,4,6
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,6,4,4,6
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,5,5,5,5
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,5,5,5,5
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,5,5,5,5
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,6,4,4,6
BAL_Swords_Dance_Gliscor_Knock_Off_Walking_Wake_Balance_by_Finchinator,BO_Double_Choice_Band_BO_by_Storm_Zone,3,7,7,3
BAL_Swords_Dance_Gliscor_Knock_Off_Walking_Wake_Balance_by_Finchinator,BO_Enamorus_Lokix_BO_by_haxrme_and_Pkel_SweeTforU,2,8,8,2
BAL_Swords_Dance_Gliscor_Knock_Off_Walking_Wake_Balance_by_Finchinator,BO_Garganacl_Iron_Treads_BO_by_Attribute,4,6,6,4
BAL_Swords_Dance_Gliscor_Knock_Off_Walking_Wake_Balance_by_Finchinator,BO_Latios_Tera_Blast_Scizor_Hazard_Stack_by_Pinkacross,4,6,6,4
BAL_Swords_Dance_Gliscor_Knock_Off_Walking_Wake_Balance_by_Finchinator,BO_Metal_Coat_Gholdengo_Tera_Blast_Flying_Dragonite_by_xavgb,6,4,4,6
BAL_Swords_Dance_Gliscor_Knock_Off_Walking_Wake_Balance_by_Finchinator,BO_Weezing-Galar_Choice_Specs_Iron_Crown_BO_by_ima,3,7,7,3
BAL_Swords_Dance_Gliscor_Knock_Off_Walking_Wake_Balance_by_Finchinator,OFF_Ceruledge_Darkrai_Veil_by_oldspicemike,2,8,8,2
BAL_Swords_Dance_Gliscor_Knock_Off_Walking_Wake_Balance_by_Finchinator,OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,4,6,6,4
BAL_Swords_Dance_Gliscor_Knock_Off_Walking_Wake_Balance_by_Finchinator,OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,9,1,1,9
BAL_Swords_Dance_Gliscor_Knock_Off_Walking_Wake_Balance_by_Finchinator,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,4,6,6,4
BAL_Swords_Dance_Gliscor_Knock_Off_Walking_Wake_Balance_by_Finchinator,OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,3,7,7,3
BAL_Swords_Dance_Gliscor_Knock_Off_Walking_Wake_Balance_by_Finchinator,OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,4,6,6,4
BAL_Swords_Dance_Gliscor_Knock_Off_Walking_Wake_Balance_by_Finchinator,STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,9,1,1,9
BO_Double_Choice_Band_BO_by_Storm_Zone,BO_Enamorus_Lokix_BO_by_haxrme_and_Pkel_SweeTforU,2,8,8,2
BO_Double_Choice_Band_BO_by_Storm_Zone,BO_Garganacl_Iron_Treads_BO_by_Attribute,5,5,5,5
BO_Double_Choice_Band_BO_by_Storm_Zone,BO_Latios_Tera_Blast_Scizor_Hazard_Stack_by_Pinkacross,7,3,3,7
BO_Double_Choice_Band_BO_by_Storm_Zone,BO_Metal_Coat_Gholdengo_Tera_Blast_Flying_Dragonite_by_xavgb,8,2,2,8
BO_Double_Choice_Band_BO_by_Storm_Zone,BO_Weezing-Galar_Choice_Specs_Iron_Crown_BO_by_ima,3,7,7,3
BO_Double_Choice_Band_BO_by_Storm_Zone,OFF_Ceruledge_Darkrai_Veil_by_oldspicemike,9,1,1,9
BO_Double_Choice_Band_BO_by_Storm_Zone,OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,1,9,9,1
BO_Double_Choice_Band_BO_by_Storm_Zone,OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,9,1,1,9
BO_Double_Choice_Band_BO_by_Storm_Zone,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,7,3,3,7
BO_Double_Choice_Band_BO_by_Storm_Zone,OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,7,3,3,7
BO_Double_Choice_Band_BO_by_Storm_Zone,OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,4,6,6,4
BO_Double_Choice_Band_BO_by_Storm_Zone,STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,8,2,2,8
BO_Enamorus_Lokix_BO_by_haxrme_and_Pkel_SweeTforU,BO_Garganacl_Iron_Treads_BO_by_Attribute,4,6,6,4
BO_Enamorus_Lokix_BO_by_haxrme_and_Pkel_SweeTforU,BO_Latios_Tera_Blast_Scizor_Hazard_Stack_by_Pinkacross,8,2,2,8
BO_Enamorus_Lokix_BO_by_haxrme_and_Pkel_SweeTforU,BO_Metal_Coat_Gholdengo_Tera_Blast_Flying_Dragonite_by_xavgb,5,5,5,5
BO_Enamorus_Lokix_BO_by_haxrme_and_Pkel_SweeTforU,BO_Weezing-Galar_Choice_Specs_Iron_Crown_BO_by_ima,5,5,5,5
BO_Enamorus_Lokix_BO_by_haxrme_and_Pkel_SweeTforU,OFF_Ceruledge_Darkrai_Veil_by_oldspicemike,1,9,9,1
BO_Enamorus_Lokix_BO_by_haxrme_and_Pkel_SweeTforU,OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,4,6,6,4
BO_Enamorus_Lokix_BO_by_haxrme_and_Pkel_SweeTforU,OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,9,1,1,9
BO_Enamorus_Lokix_BO_by_haxrme_and_Pkel_SweeTforU,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,2,8,8,2
BO_Enamorus_Lokix_BO_by_haxrme_and_Pkel_SweeTforU,OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,6,4,4,6
BO_Enamorus_Lokix_BO_by_haxrme_and_Pkel_SweeTforU,OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,1,9,9,1
BO_Enamorus_Lokix_BO_by_haxrme_and_Pkel_SweeTforU,STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,9,1,1,9
BO_Garganacl_Iron_Treads_BO_by_Attribute,BO_Latios_Tera_Blast_Scizor_Hazard_Stack_by_Pinkacross,3,7,7,3
BO_Garganacl_Iron_Treads_BO_by_Attribute,BO_Metal_Coat_Gholdengo_Tera_Blast_Flying_Dragonite_by_xavgb,3,7,7,3
BO_Garganacl_Iron_Treads_BO_by_Attribute,BO_Weezing-Galar_Choice_Specs_Iron_Crown_BO_by_ima,8,2,2,8
BO_Garganacl_Iron_Treads_BO_by_Attribute,OFF_Ceruledge_Darkrai_Veil_by_oldspicemike,4,6,6,4
BO_Garganacl_Iron_Treads_BO_by_Attribute,OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,2,8,8,2
BO_Garganacl_Iron_Treads_BO_by_Attribute,OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,7,3,3,7
BO_Garganacl_Iron_Treads_BO_by_Attribute,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,3,7,7,3
BO_Garganacl_Iron_Treads_BO_by_Attribute,OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,3,7,7,3
BO_Garganacl_Iron_Treads_BO_by_Attribute,OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,2,8,8,2
BO_Garganacl_Iron_Treads_BO_by_Attribute,STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,2,8,8,2
BO_Latios_Tera_Blast_Scizor_Hazard_Stack_by_Pinkacross,BO_Metal_Coat_Gholdengo_Tera_Blast_Flying_Dragonite_by_xavgb,2,8,8,2
BO_Latios_Tera_Blast_Scizor_Hazard_Stack_by_Pinkacross,BO_Weezing-Galar_Choice_Specs_Iron_Crown_BO_by_ima,4,6,6,4
BO_Latios_Tera_Blast_Scizor_Hazard_Stack_by_Pinkacross,OFF_Ceruledge_Darkrai_Veil_by_oldspicemike,8,2,2,8
BO_Latios_Tera_Blast_Scizor_Hazard_Stack_by_Pinkacross,OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,7,3,3,7
BO_Latios_Tera_Blast_Scizor_Hazard_Stack_by_Pinkacross,OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,6,4,4,6
BO_Latios_Tera_Blast_Scizor_Hazard_Stack_by_Pinkacross,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,4,6,6,4
BO_Latios_Tera_Blast_Scizor_Hazard_Stack_by_Pinkacross,OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,5,5,5,5
BO_Latios_Tera_Blast_Scizor_Hazard_Stack_by_Pinkacross,OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,5,5,5,5
BO_Latios_Tera_Blast_Scizor_Hazard_Stack_by_Pinkacross,STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,2,8,8,2
BO_Metal_Coat_Gholdengo_Tera_Blast_Flying_Dragonite_by_xavgb,BO_Weezing-Galar_Choice_Specs_Iron_Crown_BO_by_ima,2,8,8,2
BO_Metal_Coat_Gholdengo_Tera_Blast_Flying_Dragonite_by_xavgb,OFF_Ceruledge_Darkrai_Veil_by_oldspicemike,7,3,3,7
BO_Metal_Coat_Gholdengo_Tera_Blast_Flying_Dragonite_by_xavgb,OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,6,4,4,6
BO_Metal_Coat_Gholdengo_Tera_Blast_Flying_Dragonite_by_xavgb,OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,8,2,2,8
BO_Metal_Coat_Gholdengo_Tera_Blast_Flying_Dragonite_by_xavgb,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,3,7,7,3
BO_Metal_Coat_Gholdengo_Tera_Blast_Flying_Dragonite_by_xavgb,OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,6,4,4,6
BO_Metal_Coat_Gholdengo_Tera_Blast_Flying_Dragonite_by_xavgb,OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,4,6,6,4
BO_Metal_Coat_Gholdengo_Tera_Blast_Flying_Dragonite_by_xavgb,STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,9,1,1,9
BO_Weezing-Galar_Choice_Specs_Iron_Crown_BO_by_ima,OFF_Ceruledge_Darkrai_Veil_by_oldspicemike,3,7,7,3
BO_Weezing-Galar_Choice_Specs_Iron_Crown_BO_by_ima,OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,0,10,10,0
BO_Weezing-Galar_Choice_Specs_Iron_Crown_BO_by_ima,OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,10,0,0,10
BO_Weezing-Galar_Choice_Specs_Iron_Crown_BO_by_ima,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,4,6,6,4
BO_Weezing-Galar_Choice_Specs_Iron_Crown_BO_by_ima,OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,4,6,6,4
BO_Weezing-Galar_Choice_Specs_Iron_Crown_BO_by_ima,OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,1,9,9,1
BO_Weezing-Galar_Choice_Specs_Iron_Crown_BO_by_ima,STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,9,1,1,9
OFF_Ceruledge_Darkrai_Veil_by_oldspicemike,OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,6,4,4,6
OFF_Ceruledge_Darkrai_Veil_by_oldspicemike,OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,8,2,2,8
OFF_Ceruledge_Darkrai_Veil_by_oldspicemike,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,0,10,10,0
OFF_Ceruledge_Darkrai_Veil_by_oldspicemike,OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,3,7,7,3
OFF_Ceruledge_Darkrai_Veil_by_oldspicemike,OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,2,8,8,2
OFF_Ceruledge_Darkrai_Veil_by_oldspicemike,STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,3,7,7,3
OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,10,0,0,10
OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,8,2,2,8
